rxn	KEGG_rxn_id	ec_code	direction	substrates_name	substrates_kegg	products_name	products_kegg	genes_model	uniprot_model
MAR06602		1.11.1.7	forward	H2O2;urate	C00027;C00366	alloxan;H+;urea	C07599;C00080;C00086	ENSG00000167419	P22079
MAR06602		1.11.1.7	reverse	alloxan;H+;urea	C07599;C00080;C00086	H2O2;urate	C00027;C00366	ENSG00000167419	P22079
MAR06609	R02425	3.5.2.5	forward	allantoin;H2O	C01551;C00001	allantoate;H+	C00499;C00080		
MAR06609	R02425	3.5.2.5	reverse	allantoate;H+	C00499;C00080	allantoin;H2O	C01551;C00001		
MAR06611	R02106	1.7.3.3	forward	H2O;O2;urate	C00001;C00007;C00366	5-hydroxyisourate;H2O2	C11821;C00027		
MAR06611	R02106	1.7.3.3	reverse	5-hydroxyisourate;H2O2	C11821;C00027	H2O;O2;urate	C00001;C00007;C00366		
MAR07144	R01054	3.6.1.13	forward	ADP-ribose;H2O	C00301;C00001	AMP;H+;ribose-5-phosphate	C00020;C00080;C00117	ENSG00000165609	Q9UKK9
MAR07144	R01054	3.6.1.13	forward	ADP-ribose;H2O	C00301;C00001	AMP;H+;ribose-5-phosphate	C00020;C00080;C00117	ENSG00000170222	Q3LIE5
MAR07144	R01054	3.6.1.13	forward	ADP-ribose;H2O	C00301;C00001	AMP;H+;ribose-5-phosphate	C00020;C00080;C00117	ENSG00000170502	Q9BW91
MAR07144	R01054	3.6.1.53	forward	ADP-ribose;H2O	C00301;C00001	AMP;H+;ribose-5-phosphate	C00020;C00080;C00117	ENSG00000165609	Q9UKK9
MAR07144	R01054	3.6.1.53	forward	ADP-ribose;H2O	C00301;C00001	AMP;H+;ribose-5-phosphate	C00020;C00080;C00117	ENSG00000170222	Q3LIE5
MAR07144	R01054	3.6.1.53	forward	ADP-ribose;H2O	C00301;C00001	AMP;H+;ribose-5-phosphate	C00020;C00080;C00117	ENSG00000170502	Q9BW91
MAR08755	R01769	1.17.3.2	forward	FAD;H2O;hypoxanthine	C00016;C00001;C00262	FADH2;xanthine	C01352;C00385	ENSG00000158125	P47989
MAR04016	R00330	2.7.4.6	forward	ADP;GTP	C00008;C00044	ATP;GDP	C00002;C00035	ENSG00000103024	Q13232
MAR04016	R00330	2.7.4.6	reverse	ATP;GDP	C00002;C00035	ADP;GTP	C00008;C00044	ENSG00000103024	Q13232
MAR04016	R00330	2.7.4.6	forward	ADP;GTP	C00008;C00044	ATP;GDP	C00002;C00035	ENSG00000103202	O00746
MAR04016	R00330	2.7.4.6	reverse	ATP;GDP	C00002;C00035	ADP;GTP	C00008;C00044	ENSG00000103202	O00746
MAR04016	R00330	2.7.4.6	forward	ADP;GTP	C00008;C00044	ATP;GDP	C00002;C00035	ENSG00000143156	Q9Y5B8
MAR04016	R00330	2.7.4.6	reverse	ATP;GDP	C00002;C00035	ADP;GTP	C00008;C00044	ENSG00000143156	Q9Y5B8
MAR04016	R00330	2.7.4.6	forward	ADP;GTP	C00008;C00044	ATP;GDP	C00002;C00035	ENSG00000172113	O75414
MAR04016	R00330	2.7.4.6	reverse	ATP;GDP	C00002;C00035	ADP;GTP	C00008;C00044	ENSG00000172113	O75414
MAR04016	R00330	2.7.4.6	forward	ADP;GTP	C00008;C00044	ATP;GDP	C00002;C00035	ENSG00000239672	P15531
MAR04016	R00330	2.7.4.6	reverse	ATP;GDP	C00002;C00035	ADP;GTP	C00008;C00044	ENSG00000239672	P15531
MAR04016	R00330	2.7.4.6	forward	ADP;GTP	C00008;C00044	ATP;GDP	C00002;C00035	ENSG00000243678	P22392
MAR04016	R00330	2.7.4.6	reverse	ATP;GDP	C00002;C00035	ADP;GTP	C00008;C00044	ENSG00000243678	P22392
MAR04044	R01137	2.7.4.6	forward	ADP;dATP	C00008;C00131	ATP;dADP	C00002;C00206	ENSG00000103024	Q13232
MAR04044	R01137	2.7.4.6	reverse	ATP;dADP	C00002;C00206	ADP;dATP	C00008;C00131	ENSG00000103024	Q13232
MAR04044	R01137	2.7.4.6	forward	ADP;dATP	C00008;C00131	ATP;dADP	C00002;C00206	ENSG00000103202	O00746
MAR04044	R01137	2.7.4.6	reverse	ATP;dADP	C00002;C00206	ADP;dATP	C00008;C00131	ENSG00000103202	O00746
MAR04044	R01137	2.7.4.6	forward	ADP;dATP	C00008;C00131	ATP;dADP	C00002;C00206	ENSG00000143156	Q9Y5B8
MAR04044	R01137	2.7.4.6	reverse	ATP;dADP	C00002;C00206	ADP;dATP	C00008;C00131	ENSG00000143156	Q9Y5B8
MAR04044	R01137	2.7.4.6	forward	ADP;dATP	C00008;C00131	ATP;dADP	C00002;C00206	ENSG00000172113	O75414
MAR04044	R01137	2.7.4.6	reverse	ATP;dADP	C00002;C00206	ADP;dATP	C00008;C00131	ENSG00000172113	O75414
MAR04044	R01137	2.7.4.6	forward	ADP;dATP	C00008;C00131	ATP;dADP	C00002;C00206	ENSG00000239672	P15531
MAR04044	R01137	2.7.4.6	reverse	ATP;dADP	C00002;C00206	ADP;dATP	C00008;C00131	ENSG00000239672	P15531
MAR04044	R01137	2.7.4.6	forward	ADP;dATP	C00008;C00131	ATP;dADP	C00002;C00206	ENSG00000243678	P22392
MAR04044	R01137	2.7.4.6	reverse	ATP;dADP	C00002;C00206	ADP;dATP	C00008;C00131	ENSG00000243678	P22392
MAR04291	R00722	2.7.4.6	forward	ADP;ITP	C00008;C00081	ATP;IDP	C00002;C00104	ENSG00000103024	Q13232
MAR04291	R00722	2.7.4.6	reverse	ATP;IDP	C00002;C00104	ADP;ITP	C00008;C00081	ENSG00000103024	Q13232
MAR04291	R00722	2.7.4.6	forward	ADP;ITP	C00008;C00081	ATP;IDP	C00002;C00104	ENSG00000103202	O00746
MAR04291	R00722	2.7.4.6	reverse	ATP;IDP	C00002;C00104	ADP;ITP	C00008;C00081	ENSG00000103202	O00746
MAR04291	R00722	2.7.4.6	forward	ADP;ITP	C00008;C00081	ATP;IDP	C00002;C00104	ENSG00000143156	Q9Y5B8
MAR04291	R00722	2.7.4.6	reverse	ATP;IDP	C00002;C00104	ADP;ITP	C00008;C00081	ENSG00000143156	Q9Y5B8
MAR04291	R00722	2.7.4.6	forward	ADP;ITP	C00008;C00081	ATP;IDP	C00002;C00104	ENSG00000172113	O75414
MAR04291	R00722	2.7.4.6	reverse	ATP;IDP	C00002;C00104	ADP;ITP	C00008;C00081	ENSG00000172113	O75414
MAR04291	R00722	2.7.4.6	forward	ADP;ITP	C00008;C00081	ATP;IDP	C00002;C00104	ENSG00000239672	P15531
MAR04291	R00722	2.7.4.6	reverse	ATP;IDP	C00002;C00104	ADP;ITP	C00008;C00081	ENSG00000239672	P15531
MAR04291	R00722	2.7.4.6	forward	ADP;ITP	C00008;C00081	ATP;IDP	C00002;C00104	ENSG00000243678	P22392
MAR04291	R00722	2.7.4.6	reverse	ATP;IDP	C00002;C00104	ADP;ITP	C00008;C00081	ENSG00000243678	P22392
MAR04570	R01857	2.7.4.6	forward	ADP;dGTP	C00008;C00286	ATP;dGDP	C00002;C00361	ENSG00000103024	Q13232
MAR04570	R01857	2.7.4.6	reverse	ATP;dGDP	C00002;C00361	ADP;dGTP	C00008;C00286	ENSG00000103024	Q13232
MAR04570	R01857	2.7.4.6	forward	ADP;dGTP	C00008;C00286	ATP;dGDP	C00002;C00361	ENSG00000103202	O00746
MAR04570	R01857	2.7.4.6	reverse	ATP;dGDP	C00002;C00361	ADP;dGTP	C00008;C00286	ENSG00000103202	O00746
MAR04570	R01857	2.7.4.6	forward	ADP;dGTP	C00008;C00286	ATP;dGDP	C00002;C00361	ENSG00000143156	Q9Y5B8
MAR04570	R01857	2.7.4.6	reverse	ATP;dGDP	C00002;C00361	ADP;dGTP	C00008;C00286	ENSG00000143156	Q9Y5B8
MAR04570	R01857	2.7.4.6	forward	ADP;dGTP	C00008;C00286	ATP;dGDP	C00002;C00361	ENSG00000172113	O75414
MAR04570	R01857	2.7.4.6	reverse	ATP;dGDP	C00002;C00361	ADP;dGTP	C00008;C00286	ENSG00000172113	O75414
MAR04570	R01857	2.7.4.6	forward	ADP;dGTP	C00008;C00286	ATP;dGDP	C00002;C00361	ENSG00000239672	P15531
MAR04570	R01857	2.7.4.6	reverse	ATP;dGDP	C00002;C00361	ADP;dGTP	C00008;C00286	ENSG00000239672	P15531
MAR04570	R01857	2.7.4.6	forward	ADP;dGTP	C00008;C00286	ATP;dGDP	C00002;C00361	ENSG00000243678	P22392
MAR04570	R01857	2.7.4.6	reverse	ATP;dGDP	C00002;C00361	ADP;dGTP	C00008;C00286	ENSG00000243678	P22392
MAR04006	R00156	2.7.4.6	forward	ADP;UTP	C00008;C00075	ATP;UDP	C00002;C00015	ENSG00000103024	Q13232
MAR04006	R00156	2.7.4.6	reverse	ATP;UDP	C00002;C00015	ADP;UTP	C00008;C00075	ENSG00000103024	Q13232
MAR04006	R00156	2.7.4.6	forward	ADP;UTP	C00008;C00075	ATP;UDP	C00002;C00015	ENSG00000103202	O00746
MAR04006	R00156	2.7.4.6	reverse	ATP;UDP	C00002;C00015	ADP;UTP	C00008;C00075	ENSG00000103202	O00746
MAR04006	R00156	2.7.4.6	forward	ADP;UTP	C00008;C00075	ATP;UDP	C00002;C00015	ENSG00000143156	Q9Y5B8
MAR04006	R00156	2.7.4.6	reverse	ATP;UDP	C00002;C00015	ADP;UTP	C00008;C00075	ENSG00000143156	Q9Y5B8
MAR04006	R00156	2.7.4.6	forward	ADP;UTP	C00008;C00075	ATP;UDP	C00002;C00015	ENSG00000172113	O75414
MAR04006	R00156	2.7.4.6	reverse	ATP;UDP	C00002;C00015	ADP;UTP	C00008;C00075	ENSG00000172113	O75414
MAR04006	R00156	2.7.4.6	forward	ADP;UTP	C00008;C00075	ATP;UDP	C00002;C00015	ENSG00000239672	P15531
MAR04006	R00156	2.7.4.6	reverse	ATP;UDP	C00002;C00015	ADP;UTP	C00008;C00075	ENSG00000239672	P15531
MAR04006	R00156	2.7.4.6	forward	ADP;UTP	C00008;C00075	ATP;UDP	C00002;C00015	ENSG00000243678	P22392
MAR04006	R00156	2.7.4.6	reverse	ATP;UDP	C00002;C00015	ADP;UTP	C00008;C00075	ENSG00000243678	P22392
MAR04028	R00570	2.7.4.6	forward	ADP;CTP	C00008;C00063	ATP;CDP	C00002;C00112	ENSG00000103024	Q13232
MAR04028	R00570	2.7.4.6	reverse	ATP;CDP	C00002;C00112	ADP;CTP	C00008;C00063	ENSG00000103024	Q13232
MAR04028	R00570	2.7.4.6	forward	ADP;CTP	C00008;C00063	ATP;CDP	C00002;C00112	ENSG00000103202	O00746
MAR04028	R00570	2.7.4.6	reverse	ATP;CDP	C00002;C00112	ADP;CTP	C00008;C00063	ENSG00000103202	O00746
MAR04028	R00570	2.7.4.6	forward	ADP;CTP	C00008;C00063	ATP;CDP	C00002;C00112	ENSG00000143156	Q9Y5B8
MAR04028	R00570	2.7.4.6	reverse	ATP;CDP	C00002;C00112	ADP;CTP	C00008;C00063	ENSG00000143156	Q9Y5B8
MAR04028	R00570	2.7.4.6	forward	ADP;CTP	C00008;C00063	ATP;CDP	C00002;C00112	ENSG00000172113	O75414
MAR04028	R00570	2.7.4.6	reverse	ATP;CDP	C00002;C00112	ADP;CTP	C00008;C00063	ENSG00000172113	O75414
MAR04028	R00570	2.7.4.6	forward	ADP;CTP	C00008;C00063	ATP;CDP	C00002;C00112	ENSG00000239672	P15531
MAR04028	R00570	2.7.4.6	reverse	ATP;CDP	C00002;C00112	ADP;CTP	C00008;C00063	ENSG00000239672	P15531
MAR04028	R00570	2.7.4.6	forward	ADP;CTP	C00008;C00063	ATP;CDP	C00002;C00112	ENSG00000243678	P22392
MAR04028	R00570	2.7.4.6	reverse	ATP;CDP	C00002;C00112	ADP;CTP	C00008;C00063	ENSG00000243678	P22392
MAR04670	R02326	2.7.4.6	forward	ADP;dCTP	C00008;C00458	ATP;dCDP	C00002;C00705	ENSG00000103024	Q13232
MAR04670	R02326	2.7.4.6	reverse	ATP;dCDP	C00002;C00705	ADP;dCTP	C00008;C00458	ENSG00000103024	Q13232
MAR04670	R02326	2.7.4.6	forward	ADP;dCTP	C00008;C00458	ATP;dCDP	C00002;C00705	ENSG00000103202	O00746
MAR04670	R02326	2.7.4.6	reverse	ATP;dCDP	C00002;C00705	ADP;dCTP	C00008;C00458	ENSG00000103202	O00746
MAR04670	R02326	2.7.4.6	forward	ADP;dCTP	C00008;C00458	ATP;dCDP	C00002;C00705	ENSG00000143156	Q9Y5B8
MAR04670	R02326	2.7.4.6	reverse	ATP;dCDP	C00002;C00705	ADP;dCTP	C00008;C00458	ENSG00000143156	Q9Y5B8
MAR04670	R02326	2.7.4.6	forward	ADP;dCTP	C00008;C00458	ATP;dCDP	C00002;C00705	ENSG00000172113	O75414
MAR04670	R02326	2.7.4.6	reverse	ATP;dCDP	C00002;C00705	ADP;dCTP	C00008;C00458	ENSG00000172113	O75414
MAR04670	R02326	2.7.4.6	forward	ADP;dCTP	C00008;C00458	ATP;dCDP	C00002;C00705	ENSG00000239672	P15531
MAR04670	R02326	2.7.4.6	reverse	ATP;dCDP	C00002;C00705	ADP;dCTP	C00008;C00458	ENSG00000239672	P15531
MAR04670	R02326	2.7.4.6	forward	ADP;dCTP	C00008;C00458	ATP;dCDP	C00002;C00705	ENSG00000243678	P22392
MAR04670	R02326	2.7.4.6	reverse	ATP;dCDP	C00002;C00705	ADP;dCTP	C00008;C00458	ENSG00000243678	P22392
MAR04673	R02331	2.7.4.6	forward	ADP;dUTP	C00008;C00460	ATP;dUDP	C00002;C01346	ENSG00000103024	Q13232
MAR04673	R02331	2.7.4.6	reverse	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000103024	Q13232
MAR04673	R02331	2.7.4.6	forward	ADP;dUTP	C00008;C00460	ATP;dUDP	C00002;C01346	ENSG00000103202	O00746
MAR04673	R02331	2.7.4.6	reverse	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000103202	O00746
MAR04673	R02331	2.7.4.6	forward	ADP;dUTP	C00008;C00460	ATP;dUDP	C00002;C01346	ENSG00000143156	Q9Y5B8
MAR04673	R02331	2.7.4.6	reverse	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000143156	Q9Y5B8
MAR04673	R02331	2.7.4.6	forward	ADP;dUTP	C00008;C00460	ATP;dUDP	C00002;C01346	ENSG00000172113	O75414
MAR04673	R02331	2.7.4.6	reverse	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000172113	O75414
MAR04673	R02331	2.7.4.6	forward	ADP;dUTP	C00008;C00460	ATP;dUDP	C00002;C01346	ENSG00000239672	P15531
MAR04673	R02331	2.7.4.6	reverse	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000239672	P15531
MAR04673	R02331	2.7.4.6	forward	ADP;dUTP	C00008;C00460	ATP;dUDP	C00002;C01346	ENSG00000243678	P22392
MAR04673	R02331	2.7.4.6	reverse	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000243678	P22392
MAR04675	R02331	2.7.4.6	forward	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000103024	Q13232
MAR04675	R02331	2.7.4.6	forward	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000103202	O00746
MAR04675	R02331	2.7.4.6	forward	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000143156	Q9Y5B8
MAR04675	R02331	2.7.4.6	forward	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000172113	O75414
MAR04675	R02331	2.7.4.6	forward	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000239672	P15531
MAR04675	R02331	2.7.4.6	forward	ATP;dUDP	C00002;C01346	ADP;dUTP	C00008;C00460	ENSG00000243678	P22392
MAR06614		2.7.4.6	forward	dADP;dTTP	C00206;C00459	dATP;dTDP	C00131;C00363	ENSG00000103024	Q13232
MAR06614		2.7.4.6	reverse	dATP;dTDP	C00131;C00363	dADP;dTTP	C00206;C00459	ENSG00000103024	Q13232
MAR06614		2.7.4.6	forward	dADP;dTTP	C00206;C00459	dATP;dTDP	C00131;C00363	ENSG00000103202	O00746
MAR06614		2.7.4.6	reverse	dATP;dTDP	C00131;C00363	dADP;dTTP	C00206;C00459	ENSG00000103202	O00746
MAR06614		2.7.4.6	forward	dADP;dTTP	C00206;C00459	dATP;dTDP	C00131;C00363	ENSG00000143156	Q9Y5B8
MAR06614		2.7.4.6	reverse	dATP;dTDP	C00131;C00363	dADP;dTTP	C00206;C00459	ENSG00000143156	Q9Y5B8
MAR06614		2.7.4.6	forward	dADP;dTTP	C00206;C00459	dATP;dTDP	C00131;C00363	ENSG00000172113	O75414
MAR06614		2.7.4.6	reverse	dATP;dTDP	C00131;C00363	dADP;dTTP	C00206;C00459	ENSG00000172113	O75414
MAR06614		2.7.4.6	forward	dADP;dTTP	C00206;C00459	dATP;dTDP	C00131;C00363	ENSG00000239672	P15531
MAR06614		2.7.4.6	reverse	dATP;dTDP	C00131;C00363	dADP;dTTP	C00206;C00459	ENSG00000239672	P15531
MAR06614		2.7.4.6	forward	dADP;dTTP	C00206;C00459	dATP;dTDP	C00131;C00363	ENSG00000243678	P22392
MAR06614		2.7.4.6	reverse	dATP;dTDP	C00131;C00363	dADP;dTTP	C00206;C00459	ENSG00000243678	P22392
MAR04635	R02093	2.7.4.6	forward	ADP;dTTP	C00008;C00459	ATP;dTDP	C00002;C00363	ENSG00000103024	Q13232
MAR04635	R02093	2.7.4.6	reverse	ATP;dTDP	C00002;C00363	ADP;dTTP	C00008;C00459	ENSG00000103024	Q13232
MAR04635	R02093	2.7.4.6	forward	ADP;dTTP	C00008;C00459	ATP;dTDP	C00002;C00363	ENSG00000103202	O00746
MAR04635	R02093	2.7.4.6	reverse	ATP;dTDP	C00002;C00363	ADP;dTTP	C00008;C00459	ENSG00000103202	O00746
MAR04635	R02093	2.7.4.6	forward	ADP;dTTP	C00008;C00459	ATP;dTDP	C00002;C00363	ENSG00000143156	Q9Y5B8
MAR04635	R02093	2.7.4.6	reverse	ATP;dTDP	C00002;C00363	ADP;dTTP	C00008;C00459	ENSG00000143156	Q9Y5B8
MAR04635	R02093	2.7.4.6	forward	ADP;dTTP	C00008;C00459	ATP;dTDP	C00002;C00363	ENSG00000172113	O75414
MAR04635	R02093	2.7.4.6	reverse	ATP;dTDP	C00002;C00363	ADP;dTTP	C00008;C00459	ENSG00000172113	O75414
MAR04635	R02093	2.7.4.6	forward	ADP;dTTP	C00008;C00459	ATP;dTDP	C00002;C00363	ENSG00000239672	P15531
MAR04635	R02093	2.7.4.6	reverse	ATP;dTDP	C00002;C00363	ADP;dTTP	C00008;C00459	ENSG00000239672	P15531
MAR04635	R02093	2.7.4.6	forward	ADP;dTTP	C00008;C00459	ATP;dTDP	C00002;C00363	ENSG00000243678	P22392
MAR04635	R02093	2.7.4.6	reverse	ATP;dTDP	C00002;C00363	ADP;dTTP	C00008;C00459	ENSG00000243678	P22392
MAR03793	R02050	2.6.1.40	forward	2-methyl-3-oxopropanoate;alanine	C00349;C00041	D-3-amino-isobutanoate;pyruvate	C01205;C00022	ENSG00000113492	Q9BYV1
MAR03793	R02050	2.6.1.40	reverse	D-3-amino-isobutanoate;pyruvate	C01205;C00022	2-methyl-3-oxopropanoate;alanine	C00349;C00041	ENSG00000113492	Q9BYV1
MAR03931	R02016	1.8.1.9	forward	H+;NADPH;oxidized thioredoxin	C00080;C00005;C00343	NADP+;thioredoxin	C00006;C00342	ENSG00000197763	Q86VQ6
MAR03931	R02016	1.8.1.9	forward	H+;NADPH;oxidized thioredoxin	C00080;C00005;C00343	NADP+;thioredoxin	C00006;C00342	ENSG00000198431	Q16881
MAR03969	R00970	2.7.1.48	forward	ITP;uridine	C00081;C00299	H+;IDP;UMP	C00080;C00104;C00105	ENSG00000130717	Q9HA47
MAR03969	R00970	2.7.1.48	forward	ITP;uridine	C00081;C00299	H+;IDP;UMP	C00080;C00104;C00105	ENSG00000143179	Q9BZX2
MAR03970	R00963	3.1.3.5	forward	H2O;UMP	C00001;C00105	Pi;uridine	C00009;C00299	ENSG00000076685	P49902
MAR03970	R00963	3.1.3.5	forward	H2O;UMP	C00001;C00105	Pi;uridine	C00009;C00299	ENSG00000116981	Q9BXI3
MAR03970	R00963	3.1.3.5	forward	H2O;UMP	C00001;C00105	Pi;uridine	C00009;C00299	ENSG00000122643	Q9H0P0
MAR03970	R00963	3.1.3.5	forward	H2O;UMP	C00001;C00105	Pi;uridine	C00009;C00299	ENSG00000125458	Q8TCD5
MAR03970	R00963	3.1.3.5	forward	H2O;UMP	C00001;C00105	Pi;uridine	C00009;C00299	ENSG00000135318	P21589
MAR03970	R00963	3.1.3.5	forward	H2O;UMP	C00001;C00105	Pi;uridine	C00009;C00299	ENSG00000141698	Q969T7
MAR03970	R00963	3.1.3.5	forward	H2O;UMP	C00001;C00105	Pi;uridine	C00009;C00299	ENSG00000185013	Q96P26
MAR03970	R00963	3.1.3.5	forward	H2O;UMP	C00001;C00105	Pi;uridine	C00009;C00299	ENSG00000205309	Q9NPB1
MAR04008	R00158	2.7.4.14	forward	ADP;UDP	C00008;C00015	ATP;UMP	C00002;C00105	ENSG00000162368	P30085
MAR04008	R00158	2.7.4.14	reverse	ATP;UMP	C00002;C00105	ADP;UDP	C00008;C00015	ENSG00000162368	P30085
MAR04008	R00158	2.7.4.4	forward	ADP;UDP	C00008;C00015	ATP;UMP	C00002;C00105	ENSG00000162368	P30085
MAR04008	R00158	2.7.4.4	reverse	ATP;UMP	C00002;C00105	ADP;UDP	C00008;C00015	ENSG00000162368	P30085
MAR04032	R00571	6.3.4.2	forward	ATP;NH3;UTP	C00002;C00014;C00075	ADP;CTP;H+;Pi	C00008;C00063;C00080;C00009	ENSG00000047230	Q9NRF8
MAR04032	R00571	6.3.4.2	forward	ATP;NH3;UTP	C00002;C00014;C00075	ADP;CTP;H+;Pi	C00008;C00063;C00080;C00009	ENSG00000171793	P17812
MAR04034	R00575	6.3.5.5	forward	ATP;glutamine;H2O;HCO3-	C00002;C00064;C00001;C00288	ADP;carbamoyl-phosphate;glutamate;H+;Pi	C00008;C00169;C00025;C00080;C00009	ENSG00000084774	P27708
MAR04036	R00965	4.1.1.23	forward	H+;orotidine-5-phosphate	C00080;C01103	CO2;UMP	C00011;C00105	ENSG00000114491	P11172
MAR04050	R01397	2.1.3.2	forward	H+;N-carbamoyl-L-aspartate;Pi	C00080;C00438;C00009	aspartate;carbamoyl-phosphate	C00049;C00169	ENSG00000084774	P27708
MAR04050	R01397	2.1.3.2	reverse	aspartate;carbamoyl-phosphate	C00049;C00169	H+;N-carbamoyl-L-aspartate;Pi	C00080;C00438;C00009	ENSG00000084774	P27708
MAR04056	R01569	3.1.3.5	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000014257	P15309
MAR04056	R01569	3.1.3.5	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000076685	P49902
MAR04056	R01569	3.1.3.5	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000116981	Q9BXI3
MAR04056	R01569	3.1.3.5	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000122643	Q9H0P0
MAR04056	R01569	3.1.3.5	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000125458	Q8TCD5
MAR04056	R01569	3.1.3.5	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000135318	P21589
MAR04056	R01569	3.1.3.5	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000141698	Q969T7
MAR04056	R01569	3.1.3.5	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000146587	Q9NYW8
MAR04056	R01569	3.1.3.5	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000185013	Q96P26
MAR04056	R01569	3.1.3.5	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000205309	Q9NPB1
MAR04056	R01569	3.1.3.35	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000014257	P15309
MAR04056	R01569	3.1.3.35	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000076685	P49902
MAR04056	R01569	3.1.3.35	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000116981	Q9BXI3
MAR04056	R01569	3.1.3.35	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000122643	Q9H0P0
MAR04056	R01569	3.1.3.35	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000125458	Q8TCD5
MAR04056	R01569	3.1.3.35	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000135318	P21589
MAR04056	R01569	3.1.3.35	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000141698	Q969T7
MAR04056	R01569	3.1.3.35	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000146587	Q9NYW8
MAR04056	R01569	3.1.3.35	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000185013	Q96P26
MAR04056	R01569	3.1.3.35	forward	dTMP;H2O	C00364;C00001	Pi;thymidine	C00009;C00214	ENSG00000205309	Q9NPB1
MAR04059	R00155	3.6.1.5	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000054179	Q9Y5L3
MAR04059	R00155	3.6.1.5	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000138185	P49961
MAR04059	R00155	3.6.1.5	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000168032	O75355
MAR04059	R00155	3.6.1.5	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000171302	Q8WVQ1
MAR04059	R00155	3.6.1.5	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000187097	O75356
MAR04059	R00155	3.6.1.5	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000188833	Q5MY95
MAR04059	R00155	3.6.1.5	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000197217	Q9Y227
MAR04059	R00155	3.6.1.5	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000197586	O75354
MAR04059	R00155	3.6.1.6	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000054179	Q9Y5L3
MAR04059	R00155	3.6.1.6	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000138185	P49961
MAR04059	R00155	3.6.1.6	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000168032	O75355
MAR04059	R00155	3.6.1.6	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000171302	Q8WVQ1
MAR04059	R00155	3.6.1.6	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000187097	O75356
MAR04059	R00155	3.6.1.6	forward	H2O;UDP	C00001;C00015	H+;Pi;UMP	C00080;C00009;C00105	ENSG00000188833	Q5MY95
